Word,Neighbours
LAWN,"BAWN,DAWN,FAWN,MAWN,PAWN,RAWN,SAWN,YAWN,LOWN,LAIN,LARN,LAWK,LAWS"
JOIST,"BOIST,FOIST,HOIST,MOIST,ROIST,TOIST,ZOIST,JOUST,JOINT"
TANAN,"YANAN,TACAN,TANAK"
FOETUS,COETUS
PALPAL,"PULPAL,PARPAL,PALEAL"
SWONK,"SLONK,STONK,SWANK,SWINK"
CAPONE,"CARONE,CAPOTE,CAPONS"
LIKING,"BIKING,DIKING,FIKING,HIKING,MIKING,PIKING,VIKING,WIKING,LAKING,LIMING,LINING,LIVING"
SOCMEN,SOCMAN
GUBBIN,"DUBBIN,NUBBIN,GOBBIN"
COUDE,"CHUDE,CRUDE,COUPE,COUVE"
DEHORN,"BEHORN,DEHORS,DEHORT"
BIRSES,"BURSES,BIASES,BIRLES"
ROTALA,ROTULA
NIOTA,"BIOTA,DIOTA,NIATA,NITTA"
CORNIC,"DORNIC,CARNIC,CORNIN,CORNIX"
MONIED,"HONIED,PONIED,MONIER,MONIES"
REMASK,"BEMASK,REMARK,REMASS,REMAST"
APPLE,"AMPLE,APPLY"
RECOCK,"REDOCK,RELOCK,REMOCK,RECOOK,RECORK,RECOCT"
DEMUR,"FEMUR,LEMUR,DETUR"
COHORT,"COHERT,COHOST,COHORN"
QUETCH,"QUATCH,QUITCH,QUEACH,QUELCH,QUENCH"
BUBS,"CUBS,DUBS,FUBS,GUBS,HUBS,NUBS,PUBS,RUBS,SUBS,TUBS,BIBS,BOBS,BUDS,BUGS,BUMS,BUNS,BURS,BUSS,BUTS,BUYS,BUBA,BUBO,BUBU"
POLING,"COLING,DOLING,HOLING,MOLING,SOLING,TOLING,VOLING,PALING,PILING,PULING,POKING,PORING,POSING,POXING"
TETRA,"METRA,TERRA"
PORT,"BORT,DORT,FORT,MORT,RORT,SORT,TORT,WORT,PART,PERT,POET,POLT,PONT,POOT,POST,POTT,POUT,PORE,PORK,PORN,PORY"
MULLET,"BULLET,CULLET,GULLET,PULLET,MALLET,MILLET,MULLED,MULLEN,MULLER,MULLEY"
LANA,"KANA,MANA,NANA,RANA,TANA,LUNA,LAMA,LAVA,LAND,LANE,LANG,LANK,LANT,LANX"
BESIDE,"RESIDE,BERIDE,BETIDE"
BILGES,"BULGES,BINGES,BILGED"
DRIFTS,"GRIFTS,DRAFTS,DRIFTY"
SPARKY,"SHARKY,STARKY,SPANKY,SPARRY,SPARKS"
SHAHID,SHAHIN
GRAMP,"CRAMP,TRAMP,WRAMP,GRIMP,GRUMP,GRAIP,GRASP,GRAMA,GRAME,GRAMS,GRAMY"
BALAT,"SALAT,BELAT,BANAT,BARAT,BASAT,BALUT,BALAI,BALAK,BALAN,BALAO,BALAS,BALAU"
TERGA,"YERGA,TERMA,TERNA,TERRA"
JOUTES,"ROUTES,JOULES"
RINSE,"RINDE,RINGE"
BANGA,"FANGA,GANGA,KANGA,MANGA,NANGA,PANGA,SANGA,TANGA,WANGA,BUNGA,BANBA,BANCA,BANDA,BANIA,BANYA,BANGE,BANGS,BANGY"
TWIERS,"TRIERS,TWYERS"
AVANIA,"AKANIA,AMANIA"
TYPIKA,TYPICA
AUGH,"EUGH,PUGH,SUGH,VUGH,ARGH"
DANCER,"CANCER,LANCER,RANCER,DANDER,DANGER,DANKER,DANNER,DANCED,DANCES"
FINNED,"BINNED,DINNED,GINNED,PINNED,SINNED,TINNED,WINNED,FANNED,FUNNED,FINKED,FINNER"
MAIDIN,"MAIDAN,MAIDEN,MAIDIE"
TABS,"CABS,DABS,FABS,GABS,JABS,KABS,LABS,NABS,SABS,WABS,TUBS,TADS,TAES,TAGS,TAIS,TAKS,TAMS,TANS,TAOS,TAPS,TARS,TASS,TATS,TAUS,TAVS,TAWS,TAYS,TABI,TABU"
SERGEI,"SERGER,SERGES"
YLKE,"YIKE,YOKE,YUKE"
BRISS,"CRISS,FRISS,KRISS,PRISS,BLISS,BRASS,BRIES,BRIGS,BRIMS,BRINS,BRIOS,BRITS,BRISA,BRISE,BRISK,BRIST"
ZEDA,"ZETA,ZEDS"
BEMIST,"DEMIST,BEFIST,BEMIXT"
DELATE,"BELATE,GELATE,RELATE,VELATE,DILATE,DEBATE,DECATE,DERATE,DELETE,DELACE"
MYTHIC,PYTHIC
FARLE,"CARLE,EARLE,GARLE,HARLE,PARLE,FABLE,FARCE,FARDE,FARSE,FARLS"
LOUGHS,"BOUGHS,COUGHS,DOUGHS,ROUGHS,SOUGHS,TOUGHS,LAUGHS"
AMEBAE,"AMEBAN,AMEBAS"
GOLLAR,"COLLAR,DOLLAR,SOLLAR,GILLAR,GOLLER"
MOSS,"BOSS,COSS,DOSS,FOSS,GOSS,HOSS,JOSS,KOSS,LOSS,POSS,SOSS,TOSS,MASS,MESS,MISS,MUSS,MOAS,MOBS,MOCS,MODS,MOES,MOGS,MOLS,MOMS,MONS,MOOS,MOPS,MORS,MOTS,MOUS,MOWS,MOYS,MOSE,MOSH,MOSK,MOST"
PEARS,"BEARS,DEARS,FEARS,GEARS,HEARS,LEARS,NEARS,REARS,SEARS,TEARS,WEARS,YEARS,PEERS,PEAGS,PEAKS,PEALS,PEANS,PEATS,PEARL,PEART"
GHAT,"BHAT,CHAT,KHAT,PHAT,SHAT,THAT,WHAT,GEAT,GNAT,GOAT,GRAT"
PERDIE,"PARDIE,PERRIE,PERDUE,PERDIT,PERDIX"
VICARS,"VICARA,VICARY"
FRUGS,"DRUGS,FRAGS,FRIGS,FROGS"
NYDIA,LYDIA
LAIN,"CAIN,FAIN,GAIN,HAIN,KAIN,MAIN,NAIN,PAIN,RAIN,SAIN,TAIN,VAIN,WAIN,LOIN,LARN,LAWN,LAIC,LAID,LAIK,LAIR"
OLPE,OLDE
STEID,"STAID,STRID,STEAD,STEED,STEND,STEIN"
CYMAS,"CAMAS,COMAS,CYCAS,CYMES,CYMAE,CYMAR"
HEREOF,HEREON
CROWED,"BROWED,GROWED,PROWED,TROWED,CHOWED,CREWED,CROZED,CROWER"
BASTS,"CASTS,EASTS,FASTS,GASTS,LASTS,MASTS,OASTS,PASTS,VASTS,WASTS,BESTS,BUSTS,BAHTS,BAITS,BATTS,BASES,BASIS,BASKS,BASOS,BASTA,BASTE,BASTI,BASTO"
TURNER,"BURNER,FURNER,TERNER,TUNNER,TURNOR,TURNED,TURNEL,TURNEY"
PANG,"BANG,CANG,DANG,FANG,GANG,HANG,KANG,LANG,MANG,NANG,RANG,SANG,TANG,VANG,WANG,YANG,PING,PONG,PUNG,PAND,PANE,PANS,PANT"
SPEIL,"SPAIL,SPOIL,SPEAL,SPEEL,SPELL,SPEIR"
EXED,"AXED,EHED,EKED,ERED,EYED,EXEC,EXES"
GOOF,"COOF,HOOF,LOOF,POOF,ROOF,WOOF,YOOF,GOAF,GOFF,GOLF,GOWF,GOOD,GOOG,GOOK,GOOL,GOON,GOOP,GOOR,GOOS"
PORY,"CORY,DORY,GORY,LORY,RORY,TORY,POGY,POKY,POLY,PONY,POSY,POXY,PORE,PORK,PORN,PORT"
CROON,"AROON,BROON,KROON,CROWN,CROOD,CROOK,CROOL"
PESEWA,"PASEWA,PESHWA,PESETA"
FLIRTS,"FLINTS,FLIRTY"
HILLEL,"HALLEL,HILLED,HILLER,HILLET"
FIGGED,"BIGGED,DIGGED,GIGGED,JIGGED,NIGGED,PIGGED,RIGGED,WIGGED,ZIGGED,FAGGED,FOGGED,FUGGED,FIDGED"
WINISH,"FINISH,MINISH,WIDISH,WIFISH"
SAMIR,"PAMIR,SABIR"
TIRLED,"BIRLED,DIRLED,MIRLED,VIRLED,TILLED,TITLED"
MINORS,"MANORS,MINERS,MINORA"
SHAMBU,SHAMBA
TIPIS,"TAPIS,TOPIS,TIKIS,TITIS,TIPIT"
SOLEIL,SOLEIN
BUMS,"CUMS,FUMS,GUMS,HUMS,LUMS,MUMS,RUMS,SUMS,TUMS,VUMS,BAMS,BUBS,BUDS,BUGS,BUNS,BURS,BUSS,BUTS,BUYS,BUMF,BUMP"
COWLE,"BOWLE,SOWLE,COBLE,COCLE,COWLS"
RIVERY,"LIVERY,RAVERY,REVERY,RIMERY,RIVERS"
MOZZ,"POZZ,MEZZ,MIZZ,MUZZ,MOZE,MOZO"
SIMSON,"JIMSON,SAMSON,SIMCON,SIMEON,SIMMON,SIMOON"
THIO,"WHIO,TRIO,THRO,THIG,THIN,THIR,THIS"
ACHOO,ACHOR
LECHE,"BECHE,LACHE,LOCHE,LETHE"
RECLAD,BECLAD
SPARCH,"EPARCH,UPARCH,SEARCH,STARCH,SPARTH"
GYNO,"GYPO,GYRO,GYNY"
ASPOUT,ASPORT
FOOTSY,TOOTSY
KAREAO,KAREAU
REBOTE,"REMOTE,REVOTE,REBATE,REBITE,REBUTE,REBOKE,REBONE,REBORE"
MIRZA,MURZA
GORILY,GORFLY
PORUS,"MORUS,SORUS,TORUS,PARUS,PYRUS,POCUS,POTUS,PORES,PORKS,PORNS,POROS,PORTS"
BOLETI,BOLETE
BISHOP,BISKOP
VANITY,SANITY
SICKEN,"TICKEN,WICKEN,SACKEN,SUCKEN,SILKEN,SICKED,SICKER,SICKET"
PROSS,"CROSS,DROSS,GROSS,PHOSS,PRESS,PRISS,PROAS,PRODS,PROFS,PROGS,PROMS,PROPS,PROWS,PROSE,PROSO,PROST,PROSY"
PLAZAS,PLAYAS
DRAFTS,"CRAFTS,GRAFTS,KRAFTS,DRIFTS,DRAFFS,DRAFTY"
DOUDLE,"DODDLE,DOODLE,DOUBLE"
DYNES,"TYNES,DANES,DENES,DINES,DUNES,DYKES,DYNEL"
CHEIR,"THEIR,CHAIR,CHOIR,CHEER"
MILLS,"BILLS,DILLS,FILLS,GILLS,HILLS,JILLS,KILLS,NILLS,PILLS,RILLS,SILLS,TILLS,VILLS,WILLS,YILLS,ZILLS,MALLS,MELLS,MOLLS,MULLS,MILES,MILKS,MILOS,MILTS,MILLA,MILLE,MILLY"
AUMOUS,"DUMOUS,FUMOUS,HUMOUS,ALMOUS,AWMOUS,AUROUS"
LIPPED,"DIPPED,GIPPED,HIPPED,KIPPED,NIPPED,PIPPED,RIPPED,SIPPED,TIPPED,YIPPED,ZIPPED,LAPPED,LOPPED,LIMPED,LISPED,LIPPEN,LIPPER"
VELLUM,"BELLUM,VALLUM"
SNOWS,"ENOWS,KNOWS,SCOWS,SHOWS,SLOWS,STOWS,SNAWS,SNOBS,SNOTS,SNOWK,SNOWL,SNOWY"
PULVIL,PULVIC
STREEP,"STREEK,STREEL,STREEN,STREET"
PASCHA,PACCHA
BETONS,"JETONS,SETONS,BATONS,BETOSS,BETONE,BETONY"
CORONE,"MORONE,CARONE,CORONA"
COCKED,"DOCKED,HOCKED,LOCKED,MOCKED,NOCKED,POCKED,ROCKED,SOCKED,YOCKED,CACKED,CONKED,COOKED,CORKED,COCKER,COCKET"
TICTAC,"TICTIC,TICTOC"
CANTOS,"PANTOS,SANTOS,CENTOS,CONTOS,CANSOS,CANZOS,CANTUS,CANTON,CANTOR"
OCTANT,"OPTANT,OCTANE,OCTANS"
SUBLET,"TUBLET,SUNLET,SUBGET,SUBNET,SUBSET,SUBLOT"
ALOIN,"ELOIN,ACOIN,ALAIN,ALBIN,ALFIN,ALGIN,ALKIN,ALTIN,ALVIN,ALOID,ALOIS"
BEJEL,"BEDEL,BETEL,BEVEL,BEZEL"
REBEG,"RENEG,REPEG,REBAG,REBEC,REBED,REBEL"
GIVE,"CIVE,DIVE,FIVE,HIVE,JIVE,LIVE,RIVE,VIVE,WIVE,GAVE,GYVE,GIBE,GITE"
TORTEN,"TARTEN,TOTTEN,TORMEN,TORTES"
MOOTCH,"COOTCH,HOOTCH"
TARRAS,"BARRAS,NARRAS,TERRAS,TARRES"
PRUNER,"PRUNED,PRUNES"
AARON,"BARON,GARON,LARON,SARON,ACRON,AERON,AGRON,AKRON,APRON"
FROW,"AROW,BROW,CROW,DROW,GROW,PROW,TROW,VROW,FLOW,FROE,FROG,FROM,FROS"
STOPA,"SCOPA,STIPA,STUPA,STOGA,STOLA,STOMA,STOPE,STOPS,STOPT"
LEACHY,"BEACHY,PEACHY,REACHY,TEACHY,LETCHY"
OGIVED,"OLIVED,OGIVES"
FLEERS,"FREERS,FLIERS,FLYERS,FLEETS"
GIRDLE,"GURDLE,GIRSLE"
EKRON,"AKRON,ERRON"
WEBBED,"NEBBED,WEDBED,WEBFED,WEBBER"
ANVIL,ANOIL
JINNY,"BINNY,FINNY,GINNY,HINNY,MINNY,NINNY,PINNY,TINNY,VINNY,JENNY,JINNI,JINNS"
TAMBOO,"BAMBOO,TAMBOR"
PECHT,"HECHT,WECHT,PACHT,PECHS"
BAURE,"GAURE,LAURE,BAGRE,BARRE,BAUGE,BAUME"
GAZET,"GALET,GAZED,GAZEE,GAZEL,GAZER,GAZES"
YEPLY,"REPLY,YAPLY"
ANGLIC,ANILIC
JOWLY,"BOWLY,DOWLY,LOWLY,JOLLY,JOWPY,JOWLS"
CISCOS,DISCOS
TIGHTS,"BIGHTS,DIGHTS,EIGHTS,FIGHTS,HIGHTS,LIGHTS,MIGHTS,NIGHTS,RIGHTS,SIGHTS,WIGHTS"
MANGWE,"PANGWE,MENGWE,MANGLE,MANGUE"
INFACE,"ENFACE,UNFACE,INLACE,INFAME,INFARE"
ANTICA,"ALTICA,ANTICK,ANTICS"
AREAE,"ARCAE,ARERE,ARETE,AREAD,AREAL,AREAN,AREAR,AREAS"
DESEX,"RESEX,DEVEX"
AMINS,"AYINS,AMENS,AMIAS,AMIDS,AMIES,AMIRS,AMISS,AMINE,AMINI,AMINO"
DOMING,"COMING,HOMING,DOLING,DOPING,DOSING,DOTING,DOWING,DOZING,DOMINA,DOMINE,DOMINI,DOMINO"
WRETCH,"DRETCH,WRENCH"
LITHI,"LATHI,LICHI,LITAI,LITUI,LITHE,LITHO,LITHY"
ENGOBE,"ENROBE,ENGORE,ENGOUE"
INGENU,"INGENE,INGENT,INGENY"
HYSON,WYSON
DESMID,DESMIC
LAGGEN,"LARGEN,LAGGIN,LAGGED,LAGGER"
IBICES,IBISES
JARDON,"CARDON,GARDON,LARDON,PARDON,JARGON,JARDIN"
SWEETY,"SHEETY,SLEETY,SWEATY,SWELTY,SWEENY,SWEEPY,SWEETS"
ZEAL,"BEAL,DEAL,FEAL,GEAL,HEAL,LEAL,MEAL,NEAL,PEAL,REAL,SEAL,TEAL,VEAL,WEAL,ZEAS"
SLAPE,"CLAPE,SCAPE,SHAPE,SNAPE,SWAPE,SLIPE,SLOPE,SLYPE,SLADE,SLAKE,SLANE,SLARE,SLATE,SLAVE,SLAPS"
RUSA,"RUGA,RUSE,RUSH,RUSK,RUST"
SPANK,"SHANK,SLANK,STANK,SWANK,SPINK,SPUNK,SPACK,SPAIK,SPARK,SPANE,SPANG,SPANN,SPANS"
GABLED,"CABLED,FABLED,TABLED,GALLED,GAOLED,GABBED,GABLER,GABLES,GABLET"
FIFTH,"FILTH,FIRTH,FIFTY"
NATANT,"NUTANT,NAIANT"
BATARA,"MATARA,SATARA,BATATA"
SAFTLY,"DAFTLY,SOFTLY,SALTLY,SAFELY"
REFIX,"DEFIX,REMIX,REFIT"
GIRN,"AIRN,FIRN,KIRN,PIRN,GURN,GIEN,GINN,GIRD,GIRL,GIRO,GIRR,GIRT"
CARDOL,"CARVOL,CARDEL,CARDON"
BOASTS,"COASTS,ROASTS,TOASTS,BEASTS,BLASTS,BOOSTS,BOARTS"
BEDOLT,BEMOLT
SWASHY,"SLASHY,SWISHY,SWATHY"
OUST,"BUST,DUST,FUST,GUST,JUST,LUST,MUST,RUST,OAST,ONST"
JAMBER,"CAMBER,HAMBER,LAMBER,TAMBER,JABBER,JAMMER,JAMBED,JAMBEE,JAMBES"
TRERON,THERON
CASHAW,"BASHAW,CUSHAW,CASHEW"
AUGURE,"AURURE,AUGURS,AUGURY"
BATAK,"BALAK,BANAK,BATIK,BATAD,BATAN"
PRICKS,"BRICKS,CRICKS,TRICKS,PRINKS,PRICES,PRICKY"
PREPS,"PEEPS,PROPS,PREES,PRESS,PREYS,PREPD,PREPG,PREPN"
FORCAT,"FORGAT,FORMAT,FORCET,FORCUT"
SPECKS,"SNECKS,SPICKS,SPEAKS,SPECUS,SPECKY"
DIDUCE,DEDUCE
GLIDE,"ELIDE,SLIDE,GNIDE,GRIDE,GUIDE,GLADE,GLEDE,GLIKE,GLIME"
GREE,"BREE,CREE,DREE,FREE,PREE,TREE,GHEE,GLEE,GRUE,GREN,GREW,GREX,GREY"
VACOA,VACUA
BENNY,"FENNY,GENNY,HENNY,JENNY,KENNY,LENNY,PENNY,WENNY,BINNY,BONNY,BUNNY,BEANY,BENDY,BENJY,BENTY,BENNE,BENNI"
PORISM,"BORISM,DORISM,PURISM"
DOODAD,"DOODAB,DOODAH"
BLOCS,"FLOCS,BLOBS,BLOTS,BLOWS,BLOCK"
DINDLE,"BINDLE,KINDLE,RINDLE,SINDLE,WINDLE,DANDLE,DIDDLE,DINGLE"
DURED,"CURED,LURED,MURED,PURED,SURED,DARED,DUPED,DUREE,DURES,DURET"
DISKER,"RISKER,DICKER,DILKER,DISHER,DISTER,DISKED"
SLEDS,"GLEDS,SEEDS,SHEDS,SNEDS,SLEWS,SLEYS"
OOSY,"COSY,NOSY,POSY,ROSY,OOFY,OOZY,OOSE"
SULUNG,"SALUNG,SELUNG,SULING"
BUSED,"FUSED,MUSED,BASED,BUSES"
MOLS,"COLS,DOLS,HOLS,JOLS,POLS,SOLS,VOLS,ZOLS,MALS,MELS,MILS,MOAS,MOBS,MOCS,MODS,MOES,MOGS,MOMS,MONS,MOOS,MOPS,MORS,MOSS,MOTS,MOUS,MOWS,MOYS,MOLA,MOLD,MOLE,MOLL,MOLT,MOLY"
MISMET,"KISMET,MISSET"
CHTEAU,COTEAU
GILSE,GIRSE
ALMIRA,ALMIDA
CALXES,"CALCES,CALLES,CALVES"
UNKID,"UNBID,UNDID,UNHID,UNLID,UNRID,UNKED,UNKIN"
CARBIN,"CARDIN,CARLIN,CARBON"
TOPS,"BOPS,COPS,DOPS,FOPS,HOPS,KOPS,LOPS,MOPS,OOPS,POPS,SOPS,WOPS,TAPS,TIPS,TUPS,TOCS,TODS,TOES,TOGS,TOMS,TONS,TORS,TOSS,TOTS,TOWS,TOYS,TOPE,TOPH,TOPI,TOPO"
MENGWE,MANGWE
ABASE,"ARASE,ABUSE,ABATE,ABAUE,ABAVE,ABAZE,ABASH,ABASK"
BRIBE,"TRIBE,BLIBE,BRIDE,BRIKE,BRINE,BRISE,BRITE"
BOGEY,"DOGEY,FOGEY,POGEY,BONEY,BOSEY,BOVEY,BOGGY,BOGET"
LAMBA,"GAMBA,KAMBA,MAMBA,SAMBA,LIMBA,LABBA,LAMDA,LAMIA,LAMNA,LAMBS,LAMBY"
SENTI,"CENTI,SEPTI,SESTI,SENCI,SENGI,SENTS"
NURS,"BURS,CURS,FURS,GURS,LURS,OURS,PURS,NUBS,NUGS,NUNS,NUTS,NURD,NURL,NURR"
LAKH,"LASH,LATH,LAKE,LAKY"
SALINE,"BALINE,CALINE,MALINE,VALINE,SPLINE,SABINE,SAFINE,SASINE,SATINE,SAVINE,SALITE,SALINA"
PANIER,"LANIER,TANIER,WANIER,ZANIER,PINIER,PONIER,PUNIER,PALIER,PAPIER,PAVIER,PANDER,PANNER,PANTER,PANZER"
ULLUCO,ULLUCU
CREVET,"BREVET,TREVET,CHEVET,CREWET"
RAGMEN,"BAGMEN,GAGMEN,RAGMAN"
GALEI,"BALEI,GALLI,GALEA,GALEE,GALEN,GALES,GALET,GALEY"
CHEESY,"CHEEKY,CHEEPY,CHEERY,CHEESE"
RANT,"BANT,CANT,DANT,GANT,HANT,KANT,LANT,PANT,SANT,VANT,WANT,RENT,RONT,RUNT,RAFT,RAIT,RAPT,RAST,RANA,RAND,RANG,RANI,RANK"
TWANT,"TRANT,TUANT,TWINT,TWAIT,TWALT,TWANA,TWANG,TWANK"
SQUIRE,"SQUARE,SQUIRK,SQUIRL,SQUIRM,SQUIRR,SQUIRT"
MUCOSE,"FUCOSE,MYCOSE,MUCOSA"
GAJO,GAPO
VASTER,"BASTER,CASTER,EASTER,FASTER,GASTER,HASTER,LASTER,MASTER,PASTER,RASTER,TASTER,WASTER,VESTER,VATTER"
FUFF,"BUFF,CUFF,DUFF,GUFF,HUFF,LUFF,MUFF,NUFF,PUFF,RUFF,TUFF,FAFF"
LIDO,"DIDO,FIDO,LUDO,LILO,LIMO,LINO,LIPO,LIDS"
RESWIM,BESWIM
SKEWED,"SHEWED,SLEWED,SPEWED,STEWED,SKEWER"
WYLED,"WALED,WILED,WYTED,WYLES"
CHART,"WHART,CLART,COART,CHERT,CHIRT,CHORT,CHAFT,CHAIT,CHANT,CHAPT,CHARA,CHARD,CHARE,CHARK,CHARM,CHARR,CHARS,CHARY"
MIMES,"DIMES,LIMES,RIMES,TIMES,MOMES,MIKES,MILES,MINES,MIRES,MISES,MITES,MIXES,MIMUS,MIMED,MIMEO,MIMER"
BROG,"CROG,FROG,GROG,PROG,TROG,BIOG,BLOG,BRAG,BRIG,BROD,BROO,BROS,BROW"
CHEVEN,"CHEKEN,CHEVIN,CHEVON,CHEVEE,CHEVET"
SELLE,"BELLE,SALLE,SELLA,SELLI,SELLS,SELLY"
BAYONG,"PAYONG,BAGONG,BARONG,BAYING"
BORIDE,"BERIDE,BOLIDE,BORINE,BORIZE"
HOBOED,"HOBBED,HOBOES"
BLUSHY,"FLUSHY,PLUSHY,SLUSHY,BRUSHY,BLASHY,BLUSHT"
MOKI,"HOKI,MAKI,MOAI,MODI,MOMI,MOOI,MOTI,MOKE,MOKO"
FENCES,"FENCED,FENCER"
LIPPEN,"HIPPEN,KIPPEN,PIPPEN,WIPPEN,LIPPED,LIPPER"
SUPPED,"CUPPED,DUPPED,PUPPED,TUPPED,SAPPED,SIPPED,SOPPED,SUPPER"
KORAN,"BORAN,CORAN,GORAN,LORAN,MORAN,TORAN,KOBAN,KOKAN,KOYAN,KORIN,KORUN,KORAH,KORAI"
HUEFUL,"DUEFUL,RUEFUL,HOEFUL,HUEMUL"
MOYL,"MOIL,MOLL,MOOL,MOYA,MOYS"
BAJU,"BABU,BAHU,BALU,BAPU"
COVID,"BOVID,COAID,COMID,COVED,COVIN"
POPSY,"COPSY,MOPSY,TOPSY,WOPSY,POESY,POSSY,POTSY,POUSY,POPPY"
FLEES,"GLEES,FREES,FLIES,FLOES,FLUES,FLEAS,FLEWS,FLEYS,FLEER,FLEET"
CORSAC,"CORMAC,CORSAK"
ABULIA,"ABELIA,ABULIC"
GRICE,"PRICE,TRICE,GRACE,GRECE,GRIDE,GRIKE,GRIME,GRIPE,GRISE"
FLECKY,"FLICKY,FLOCKY,FLECKS"
TAPER,"CAPER,GAPER,JAPER,PAPER,RAPER,TOPER,TYPER,TABER,TAKER,TALER,TAMER,TATER,TAVER,TAWER,TAXER,TAYER,TAPIR,TAPED,TAPEN,TAPES,TAPET"
CLAUS,"KLAUS,CHAUS,CLADS,CLAES,CLAGS,CLAMS,CLANS,CLAPS,CLASS,CLAWS,CLAYS,CLAUT"
REFLAG,"BEFLAG,REFLOG"
CENSUS,"DENSUS,SENSUS,CENSES"
QUEEN,"QUEAN,QUERN,QUEER,QUEET"
IDLE,"ISLE,IDEE,IDLY"
WAUKEN,"WACKEN,WAKKEN,WAUKED"
YIRD,"BIRD,GIRD,JIRD,YARD,YERD,YIRK,YIRR"
PULPER,"GULPER,PUMPER,PULLER,PULSER,PULPAR,PULPED"
ROMS,"COMS,DOMS,HOMS,MOMS,NOMS,OOMS,POMS,SOMS,TOMS,VOMS,RAMS,REMS,RIMS,RUMS,ROBS,ROCS,RODS,ROES,ROKS,ROOS,ROTS,ROWS,ROMA,ROMP"
KOKIO,"KOKIA,KOKIL"
QUENCH,"QUINCH,QUEACH,QUELCH,QUETCH"
MOUES,"ROUES,MODES,MOKES,MOLES,MOMES,MOPES,MORES,MOSES,MOTES,MOVES,MOULS"
ABATUA,ABABUA
DOGDOM,FOGDOM
PRONIC,"IRONIC,URONIC,PHONIC,PIONIC,PROMIC"
STOPER,"SLOPER,SOOPER,STOKER,STONER,STORER,STOTER,STOVER,STOWER,STOPED,STOPEN,STOPES"
ABRAM,"ABEAM,ABRIM,ABRAY"
BOUSY,"HOUSY,LOUSY,MOUSY,POUSY,TOUSY,BOOSY,BOSSY,BOUSE"
MEDICO,"MEXICO,MEDINO,MEDICA,MEDICI,MEDICK,MEDICS"
AGONIC,"ACONIC,ADONIC,AEONIC,APONIC,ATONIC,AXONIC,AZONIC,AGYNIC,AGOGIC,AGONIA"
SUIDAE,"QUIDAE,SUNDAE"
RONALD,DONALD
EMBODY,"IMBODY,EMBOLY"
POMEY,"HOMEY,POGEY,POKEY,POLEY,PONEY,POSEY,POMMY,POMEL,POMES"
SHINER,"WHINER,SEINER,SHICER,SHIVER,SHINED,SHINES"
BEACON,"DEACON,MEACON,BRACON"
FETURE,FUTURE
OWLERY,OILERY
BLITZ,"BLIZZ,BLITE"
SLOVEN,"CLOVEN,STOVEN,SLOKEN"
RIVETS,"CIVETS,REVETS,RIVERS"
AMAZED,"AGAZED,AMATED,AMAZER,AMAZES"
MAISON,"RAISON,MOISON,MAIMON"
CLIQUE,"CAIQUE,CLAQUE,CLOQUE,CLIQUY"
LIANG,"KIANG,TIANG,LAANG,LIANA,LIANE"
HEMPY,"KEMPY,HUMPY,HEAPY,HEMPS"
INDENT,"ENDENT,INBENT,INGENT,INTENT,INVENT,INDEBT,INDENE"
FISSLE,"RISSLE,WISSLE,FUSSLE,FISTLE"
SHIVER,"CHIVER,SKIVER,SLIVER,STIVER,SWIVER,SHAVER,SHOVER,SHICER,SHINER,SHIVES,SHIVEY"
TAROC,"TAROK,TAROS,TAROT"
ULTIME,"ELTIME,UNTIME,UPTIME,ULTIMA,ULTIMO"
DROOP,"GROOP,TROOP,DROOB,DROOL"
ISORT,SSORT
PEGS,"BEGS,DEGS,FEGS,KEGS,LEGS,MEGS,NEGS,REGS,SEGS,TEGS,PIGS,PUGS,PEAS,PECS,PEDS,PEES,PEHS,PELS,PENS,PEPS,PETS,PEWS,PEGH"
PURIST,"AURIST,JURIST,PUREST,PURISM"
WOLD,"BOLD,COLD,FOLD,GOLD,HOLD,MOLD,SOLD,TOLD,YOLD,WALD,WELD,WILD,WOAD,WOOD,WORD,WOLF"
LITHOS,"PITHOS,LITHOG,LITHOL"
BATTY,"CATTY,FATTY,HATTY,MATTY,NATTY,PATTY,RATTY,TATTY,BETTY,BITTY,BUTTY,BANTY,BAWTY,BATTA,BATTS,BATTU"
RAILS,"BAILS,FAILS,HAILS,JAILS,KAILS,MAILS,NAILS,PAILS,SAILS,TAILS,VAILS,WAILS,ROILS,RAIAS,RAIDS,RAINS"
HEXADD,"HEXADE,HEXADS"
BUOY,"BURY,BUSY"
HELO,"DELO,HALO,HOLO,HERO,HELD,HELE,HELL,HELM,HELP"
BESAN,"GESAN,BASAN,BEFAN,BEGAN,BEJAN,BEMAN,BEZAN,BESIN"
GUFF,"BUFF,CUFF,DUFF,FUFF,HUFF,LUFF,MUFF,NUFF,PUFF,RUFF,TUFF,GAFF,GOFF,GULF"
JADERY,JAPERY
LOURED,"POURED,SOURED,TOURED,LOUPED,LOUSED,LOUTED"
VIBEX,"VIBIX,VIBES"
HODDY,"CODDY,DODDY,NODDY,PODDY,SODDY,TODDY,HOODY,HOWDY"
YOUZE,"YOURE,YOUSE,YOUVE"
MEDIUS,"MODIUS,MEDIAS,MEDICS,MEDIUM"
CADUCA,CAYUCA
OMENED,"OPENED,OVENED"
SORTER,"DORTER,PORTER,SOFTER,SOOTER,SOTTER,SOUTER,SORCER,SORNER,SORTED,SORTES"
